AUTHID,sEXT,sNEU,sAGR,sCON,sOPN,cEXT,cNEU,cAGR,cCON,cOPN
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a755cc2250ae57df9f1f4b5bf005e048,2.55,1.4,4.25,3.9,4.15,n,n,y,y,y
a7d9818f6165cd5c84b8578185ccd616,2.15,1.6,4.6,4.2,4.05,n,n,y,y,y
a7d9818f6165cd5c84b8578185ccd616,2.15,1.6,4.6,4.2,4.05,n,n,y,y,y
a7d9818f6165cd5c84b8578185ccd616,2.15,1.6,4.6,4.2,4.05,n,n,y,y,y
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
7f3bfec0b7228d0900b01fbc8ce9d59f,2.25,3.5,3.25,2.75,2.25,n,y,n,n,n
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.7,3.95,3,3.15,n,n,y,n,n
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.7,3.95,3,3.15,n,n,y,n,n
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.7,3.95,3,3.15,n,n,y,n,n
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.7,3.95,3,3.15,n,n,y,n,n
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.7,3.95,3,3.15,n,n,y,n,n
f83aa7290cf3ae8ed75d6aee5ebbb559,2.65,1.7,3.95,3,3.15,n,n,y,n,n
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
709606429cd1b0d5cefaf63cdeaaa86b,3.25,1.75,3.75,4.75,4.25,n,n,y,y,y
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
fe22087986fdcc65939c793fe0ec90a9,3.45,2.55,3.15,3.5,2.9,n,n,n,y,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
b84d2613c4cf4e73f9c230f57facf66c,3.5,3.25,3.25,3,3.75,n,y,n,n,n
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
8b77d971b63c574b499cf120fca34bfd,4.6,3.05,2.5,3.75,4.55,y,y,n,y,y
f6cb2eff458f065858363e86515beaab,1.33,2.58,2.5,3.83,3.5,n,n,n,y,n
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
7d41c244db4ee816029991d903cc7ce1,2.25,2.75,3.25,3.5,4.5,n,n,n,y,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
94c07315276329eaf9beb29b759d4442,3.25,2.1,3.3,2.65,4.45,n,n,n,n,y
